model,csc,build,spl,fetched_at
SM-A505F,XSG,A505FDDU1ASE3,2019-05-01,2026-09-11T14:58:29Z
SM-A505F,EGY,A505FDDU1ASE4,2019-05-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU1ASE4,2019-05-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU2ASF2,2019-06-01,2026-09-11T14:58:35Z
SM-A505F,AFG,A505FDDU2ASG4,2019-07-01,2026-09-11T14:58:33Z
SM-A505F,ILO,A505FDDU2ASG4,2019-07-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU2ASG4,2019-07-01,2026-09-11T14:58:35Z
SM-A505F,MID,A505FDDU2ASG4,2019-07-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU2ASG4,2019-07-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU2ASG5,2019-07-01,2026-09-11T14:58:29Z
SM-A505F,EGY,A505FDDU2ASH2,2019-07-01,2026-09-11T14:58:23Z
SM-A505F,INS,A505FDDU2ASH3,2019-08-01,2026-09-11T14:58:35Z
SM-A505F,AFG,A505FDDU2ASH4,2019-08-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU2ASH4,2019-08-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU2ASH4,2019-08-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU2ASH4,2019-08-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU2ASH4,2019-08-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU2ASH4,2019-08-01,2026-09-11T14:58:29Z
SM-A505F,ILO,A505FDDU3ASKA,2019-12-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU3ASKA,2019-12-01,2026-09-11T14:58:20Z
SM-A505F,AFG,A505FDDU3ASL5,2019-12-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU3ASL5,2019-12-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU3ASL5,2019-12-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU3ASL5,2019-12-01,2026-09-11T14:58:35Z
SM-A505F,MID,A505FDDU3ASL5,2019-12-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU3ASL5,2019-12-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU3ASL5,2019-12-01,2026-09-11T14:58:29Z
SM-A505F,ILO,A505FDDU4ATB8,2020-03-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU4BTC8,2020-03-01,2026-09-11T14:58:35Z
SM-A505F,AFG,A505FDDU4BTC9,2020-03-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU4BTC9,2020-03-01,2026-09-11T14:58:23Z
SM-A505F,MID,A505FDDU4BTC9,2020-03-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU4BTC9,2020-03-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU4BTC9,2020-03-01,2026-09-11T14:58:29Z
SM-A505F,ILO,A505FDDU4BTD1,2020-03-01,2026-09-11T14:58:17Z
SM-A505F,AFG,A505FDDU5BTE1,2020-05-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU5BTE1,2020-05-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU5BTE1,2020-05-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU5BTE1,2020-05-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU5BTE1,2020-05-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU5BTE1,2020-05-01,2026-09-11T14:58:29Z
SM-A505F,INS,A505FDDU5BTF1,2020-05-01,2026-09-11T14:58:35Z
SM-A505F,AFG,A505FDDU5BTH8,2020-08-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU5BTH8,2020-08-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU5BTH8,2020-08-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU5BTH8,2020-08-01,2026-09-11T14:58:35Z
SM-A505F,MID,A505FDDU5BTH8,2020-08-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU5BTH8,2020-08-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU5BTH8,2020-08-01,2026-09-11T14:58:29Z
SM-A505F,AFG,A505FDDU5BTJ2,2020-10-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU5BTJ2,2020-10-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU5BTJ2,2020-10-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU5BTJ2,2020-10-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU5BTJ2,2020-10-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU5BTJ2,2020-10-01,2026-09-11T14:58:29Z
SM-A505F,AFG,A505FDDU5BTL1,2020-12-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU5BTL1,2020-12-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU5BTL1,2020-12-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU5BTL1,2020-12-01,2026-09-11T14:58:35Z
SM-A505F,MID,A505FDDU5BTL1,2020-12-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU5BTL1,2020-12-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU5BTL1,2020-12-01,2026-09-11T14:58:29Z
SM-A505F,INS,A505FDDU7CUBC,2021-03-01,2026-09-11T14:58:35Z
SM-A505F,AFG,A505FDDU7CUBD,2021-03-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU7CUBD,2021-03-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU7CUBD,2021-03-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU7CUBD,2021-03-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU7CUBD,2021-03-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU7CUBD,2021-03-01,2026-09-11T14:58:29Z
SM-A505F,AFG,A505FDDU7CUD1,2021-04-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU7CUD1,2021-04-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU7CUD1,2021-04-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU7CUD1,2021-04-01,2026-09-11T14:58:35Z
SM-A505F,MID,A505FDDU7CUD1,2021-04-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU7CUD1,2021-04-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU7CUD1,2021-04-01,2026-09-11T14:58:29Z
SM-A505F,INS,A505FDDU7CUD4,2021-04-01,2026-09-11T14:58:35Z
SM-A505F,INS,A505FDDU8CUE4,2021-06-01,2026-09-11T14:58:35Z
SM-A505F,AFG,A505FDDU8CUE5,2021-06-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU8CUE5,2021-06-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU8CUE5,2021-06-01,2026-09-11T14:58:17Z
SM-A505F,TUR,A505FDDU8CUE5,2021-06-01,2026-09-11T14:58:26Z
SM-A505F,AFG,A505FDDU9CUH3,2021-08-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU9CUH3,2021-08-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU9CUH3,2021-08-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU9CUH3,2021-08-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU9CUH3,2021-08-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU9CUH3,2021-08-01,2026-09-11T14:58:29Z
SM-A505F,AFG,A505FDDU9CVB1,2022-02-01,2026-09-11T14:58:33Z
SM-A505F,ILO,A505FDDU9CVB1,2022-02-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU9CVB1,2022-02-01,2026-09-11T14:58:35Z
SM-A505F,TUR,A505FDDU9CVB1,2022-02-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU9CVB1,2022-02-01,2026-09-11T14:58:29Z
SM-A505F,AFG,A505FDDU9CVC2,2022-03-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU9CVC2,2022-03-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU9CVC2,2022-03-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU9CVC2,2022-03-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU9CVC2,2022-03-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU9CVC2,2022-03-01,2026-09-11T14:58:29Z
SM-A505F,AFG,A505FDDU9CVF2,2022-06-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU9CVF2,2022-06-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU9CVF2,2022-06-01,2026-09-11T14:58:17Z
SM-A505F,MID,A505FDDU9CVF2,2022-06-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU9CVF2,2022-06-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU9CVF2,2022-06-01,2026-09-11T14:58:29Z
SM-A505F,AFG,A505FDDU9CVG2,2022-07-01,2026-09-11T14:58:33Z
SM-A505F,EGY,A505FDDU9CVG2,2022-07-01,2026-09-11T14:58:23Z
SM-A505F,ILO,A505FDDU9CVG2,2022-07-01,2026-09-11T14:58:17Z
SM-A505F,INS,A505FDDU9CVG2,2022-07-01,2026-09-11T14:58:35Z
SM-A505F,MID,A505FDDU9CVG2,2022-07-01,2026-09-11T14:58:20Z
SM-A505F,TUR,A505FDDU9CVG2,2022-07-01,2026-09-11T14:58:26Z
SM-A505F,XSG,A505FDDU9CVG2,2022-07-01,2026-09-11T14:58:29Z
SM-A515F,XSA,A515FXXS4CTL1,2020-12-01,2026-09-11T14:59:25Z
SM-A515F,XSA,A515FXXS5EUI3,2021-10-01,2026-09-11T14:59:25Z
SM-A515F,BTU,A515FXXS5EUI4,2021-10-01,2026-09-11T14:59:28Z
SM-A515F,SEE,A515FXXS5EUI4,2021-10-01,2026-09-11T14:59:22Z
SM-A515F,XSA,A515FXXS5EVC3,2022-03-01,2026-09-11T14:59:25Z
SM-A515F,AFG,A515FXXS5FVI1,2022-09-01,2026-09-11T14:59:10Z
SM-A515F,EGY,A515FXXS5FVI1,2022-09-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXS5FVI1,2022-09-01,2026-09-11T14:58:55Z
SM-A515F,MID,A515FXXS5FVI1,2022-09-01,2026-09-11T14:58:58Z
SM-A515F,TUR,A515FXXS5FVI1,2022-09-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXS5FVI1,2022-09-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXS5FVI1,2022-09-01,2026-09-11T14:59:07Z
SM-A515F,BTU,A515FXXS5FVI2,2022-09-01,2026-09-11T14:59:28Z
SM-A515F,SEE,A515FXXS5FVI2,2022-09-01,2026-09-11T14:59:22Z
SM-A515F,INS,A515FXXS6GWB1,2023-01-01,2026-09-11T14:59:13Z
SM-A515F,AFG,A515FXXU1ASL6,2019-12-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU1ASL6,2019-12-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU1ASL6,2019-12-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU1ASL6,2019-12-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU1ASL6,2019-12-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU1ASL6,2019-12-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU1ASL6,2019-12-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU1ASL6,2019-12-01,2026-09-11T14:59:04Z
SM-A515F,XSG,A515FXXU1ASL6,2019-12-01,2026-09-11T14:59:07Z
SM-A515F,MID,A515FXXU1ATA4,2019-12-01,2026-09-11T14:58:58Z
SM-A515F,ILO,A515FXXU2ATA8,2020-02-01,2026-09-11T14:58:55Z
SM-A515F,XSG,A515FXXU2ATA8,2020-02-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU2ATB1,2020-02-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU2ATB1,2020-02-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU2ATB1,2020-02-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU2ATB1,2020-02-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU2ATB1,2020-02-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU2ATB1,2020-02-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU2ATB1,2020-02-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU2ATB1,2020-02-01,2026-09-11T14:59:04Z
SM-A515F,XSG,A515FXXU2ATB1,2020-02-01,2026-09-11T14:59:07Z
SM-A515F,XSA,A515FXXU3ATC3,2020-03-01,2026-09-11T14:59:25Z
SM-A515F,AFG,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU3BTD4,2020-04-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU3BTD4,2020-04-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU3BTD4,2020-04-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:01Z
SM-A515F,INS,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU3BTF4,2020-06-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU3BTF4,2020-06-01,2026-09-11T14:59:07Z
SM-A515F,ILO,A515FXXU3BTG1,2020-06-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU3BTGF,2020-06-01,2026-09-11T14:59:13Z
SM-A515F,AFG,A515FXXU3BTH4,2020-09-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU3BTH4,2020-09-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU3BTH4,2020-09-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU3BTH4,2020-09-01,2026-09-11T14:58:55Z
SM-A515F,MID,A515FXXU3BTH4,2020-09-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU3BTH4,2020-09-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU3BTH4,2020-09-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU3BTH4,2020-09-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU3BTH4,2020-09-01,2026-09-11T14:59:07Z
SM-A515F,INS,A515FXXU3BTH5,2020-09-01,2026-09-11T14:59:13Z
SM-A515F,AFG,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU4CTJ1,2020-10-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU4CTJ2,2020-10-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU4CUA1,2021-01-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU4CUA1,2021-01-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU4CUA1,2021-01-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU4CUA1,2021-01-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU4CUA1,2021-01-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU4CUA1,2021-01-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU4CUA1,2021-01-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU4CUA1,2021-01-01,2026-09-11T14:59:04Z
SM-A515F,XSG,A515FXXU4CUA1,2021-01-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU4DUB1,2021-02-01,2026-09-11T14:59:10Z
SM-A515F,EGY,A515FXXU4DUB1,2021-02-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU4DUB1,2021-02-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU4DUB1,2021-02-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU4DUB1,2021-02-01,2026-09-11T14:58:58Z
SM-A515F,TUR,A515FXXU4DUB1,2021-02-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU4DUB1,2021-02-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU4DUB1,2021-02-01,2026-09-11T14:59:07Z
SM-A515F,BTU,A515FXXU4DUB2,2021-02-01,2026-09-11T14:59:28Z
SM-A515F,SEE,A515FXXU4DUB2,2021-02-01,2026-09-11T14:59:22Z
SM-A515F,AFG,A515FXXU4EUC8,2021-04-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU4EUC8,2021-04-01,2026-09-11T14:59:28Z
SM-A515F,ILO,A515FXXU4EUC8,2021-04-01,2026-09-11T14:58:55Z
SM-A515F,MID,A515FXXU4EUC8,2021-04-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU4EUC8,2021-04-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU4EUC8,2021-04-01,2026-09-11T14:59:04Z
SM-A515F,INS,A515FXXU4EUD2,2021-04-01,2026-09-11T14:59:13Z
SM-A515F,XSA,A515FXXU4EUD4,2021-04-01,2026-09-11T14:59:25Z
SM-A515F,AFG,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU4EUD7,2021-05-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU4EUD7,2021-05-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU4EUD7,2021-05-01,2026-09-11T14:59:07Z
SM-A515F,BTU,A515FXXU5EUG3,2021-07-01,2026-09-11T14:59:28Z
SM-A515F,SEE,A515FXXU5EUG3,2021-07-01,2026-09-11T14:59:22Z
SM-A515F,INS,A515FXXU5EUG5,2021-07-01,2026-09-11T14:59:13Z
SM-A515F,XSA,A515FXXU5EUG5,2021-07-01,2026-09-11T14:59:25Z
SM-A515F,EGY,A515FXXU5EUH1,2021-07-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU5EUH1,2021-07-01,2026-09-11T14:58:55Z
SM-A515F,MID,A515FXXU5EUH1,2021-07-01,2026-09-11T14:58:58Z
SM-A515F,TUR,A515FXXU5EUH1,2021-07-01,2026-09-11T14:59:04Z
SM-A515F,XSG,A515FXXU5EUH1,2021-07-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU5EUH2,2021-07-01,2026-09-11T14:59:10Z
SM-A515F,INS,A515FXXU5EUI2,2021-09-01,2026-09-11T14:59:13Z
SM-A515F,INS,A515FXXU5EUJ2,2021-10-01,2026-09-11T14:59:13Z
SM-A515F,AFG,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU5EUJ4,2021-11-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU5EUL3,2022-01-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU5EUL3,2022-01-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU5EUL3,2022-01-01,2026-09-11T14:59:07Z
SM-A515F,XSG,A515FXXU5FVC2,2022-02-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU5FVD2,2022-04-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU5FVD2,2022-04-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU5FVD2,2022-04-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU5FVD2,2022-04-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU5FVD2,2022-04-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU5FVD2,2022-04-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU5FVD2,2022-04-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU5FVD2,2022-04-01,2026-09-11T14:59:04Z
SM-A515F,XSG,A515FXXU5FVD2,2022-04-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU5FVE2,2022-05-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU5FVE2,2022-05-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU5FVE2,2022-05-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU5FVE2,2022-05-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU5FVE2,2022-05-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU5FVE2,2022-05-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU5FVE2,2022-05-01,2026-09-11T14:59:22Z
SM-A515F,XSA,A515FXXU5FVE2,2022-05-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU5FVE2,2022-05-01,2026-09-11T14:59:07Z
SM-A515F,AFG,A515FXXU5FVG3,2022-07-01,2026-09-11T14:59:10Z
SM-A515F,EGY,A515FXXU5FVG3,2022-07-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU5FVG3,2022-07-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU5FVG3,2022-07-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU5FVG3,2022-07-01,2026-09-11T14:58:58Z
SM-A515F,XSA,A515FXXU5FVG3,2022-07-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU5FVG3,2022-07-01,2026-09-11T14:59:07Z
SM-A515F,BTU,A515FXXU5FVG4,2022-07-01,2026-09-11T14:59:28Z
SM-A515F,SEE,A515FXXU5FVG4,2022-07-01,2026-09-11T14:59:22Z
SM-A515F,AFG,A515FXXU5GVK6,2022-10-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU5GVK6,2022-10-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU5GVK6,2022-10-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU5GVK6,2022-10-01,2026-09-11T14:58:55Z
SM-A515F,MID,A515FXXU5GVK6,2022-10-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU5GVK6,2022-10-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU5GVK6,2022-10-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU5GVK6,2022-10-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU5GVK6,2022-10-01,2026-09-11T14:59:07Z
SM-A515F,INS,A515FXXU5GVK7,2022-10-01,2026-09-11T14:59:13Z
SM-A515F,XSA,A515FXXU5GWA2,2022-10-01,2026-09-11T14:59:25Z
SM-A515F,AFG,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:28Z
SM-A515F,EGY,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:01Z
SM-A515F,ILO,A515FXXU6HWC7,2023-02-01,2026-09-11T14:58:55Z
SM-A515F,INS,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:13Z
SM-A515F,MID,A515FXXU6HWC7,2023-02-01,2026-09-11T14:58:58Z
SM-A515F,SEE,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:22Z
SM-A515F,TUR,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:04Z
SM-A515F,XSA,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:25Z
SM-A515F,XSG,A515FXXU6HWC7,2023-02-01,2026-09-11T14:59:07Z
SM-A515F,XSA,A515FXXU6HWD3,2023-02-01,2026-09-11T14:59:25Z
SM-A515F,AFG,A515FXXU7HWF1,2023-06-01,2026-09-11T14:59:10Z
SM-A515F,BTU,A515FXXU7HWF1,2023-06-01,2026-09-11T14:59:28Z
